mention_week,median_tone,median_impact,mentions_count
2024-12-23,-6.17726051924798,-10.0,14
2024-12-23,-10.0806451612903,-10.0,7
2024-12-23,-7.15096481271282,-2.0,36
2024-12-23,-7.06422018348624,-2.0,13
2024-12-23,-6.03015075376884,-10.0,11
2024-12-23,-7.69230769230769,-10.0,9
2024-12-23,-5.78512396694215,-10.0,256
2024-12-16,-8.23529411764706,-6.5,43
2024-12-16,-7.7319587628866,-10.0,7
2024-12-16,-7.09677419354838,-10.0,24
2024-12-16,-7.11920529801325,-10.0,13
2024-12-16,-6.11650485436894,-4.0,7
2024-12-16,-9.36708860759492,-6.5,7
2024-12-16,-7.69230769230769,-9.0,8
2024-12-16,-3.67647058823529,-10.0,7
2024-12-16,-5.01792114695341,-6.5,110
2024-12-16,-6.41562064156206,-9.0,26
2024-12-16,-7.41626794258373,-10.0,58
2024-12-16,-6.03448275862069,-10.0,14
2024-12-16,-6.45161290322581,-9.0,242
2024-12-16,-8.07291666666666,-9.0,6
2024-12-16,-5.3185955786736,-2.0,7
2024-12-16,-9.40594059405945,-10.0,7
2024-12-16,-7.09318497913769,-10.0,6
2024-12-16,-7.46268656716418,-10.0,9
2024-12-16,-4.22535211267606,-10.0,6
2024-12-16,-8.23271130625686,-5.0,6
2024-12-16,-8.26771653543307,-9.0,7
2024-12-16,-4.88758553274682,-10.0,112
2024-12-16,-5.72429906542056,-10.0,6
2024-12-16,-5.17241379310345,-10.0,7
2024-12-16,-10.204081632653,-10.0,6
2024-12-16,-8.02005012531328,-10.0,86
2024-12-16,-6.11650485436894,-10.0,6
2024-12-16,-10.0961538461538,-7.0,7
2024-12-16,-9.7902097902098,-10.0,144
2024-12-16,-10.0271002710027,-10.0,29
2024-12-16,-5.67901234567902,-9.2,37
2024-12-16,-8.15850815850816,-10.0,6
2024-12-16,-5.09259259259259,-9.0,10
2024-12-16,-7.69230769230769,-10.0,10
2024-12-16,-9.02255639097746,-10.0,28
2024-12-16,-4.43786982248521,-9.2,7
2024-12-16,0.0,-2.0,8
2024-12-16,-7.12166172106824,-10.0,28
2024-12-16,-9.93520518358528,-5.8,8
2024-12-16,-7.73638968481375,-10.0,8
2024-12-16,-6.09756097560975,-10.0,11
2024-12-16,-9.00900900900901,-10.0,31
2024-12-16,-3.9647577092511,-10.0,7
2024-12-16,-5.55555555555556,-10.0,20
2024-12-16,-4.77941176470588,-10.0,7
2024-12-16,-5.85885486018642,-2.0,28
2024-12-16,-7.41758241758242,-10.0,9
2024-12-16,-6.37982195845697,-7.0,18
2024-12-16,-6.7741935483871,-5.0,9
2024-12-16,-7.88177339901478,-10.0,12
2024-12-16,-7.07964601769911,-9.5,32
2024-12-16,-6.03015075376885,-10.0,8
2024-12-16,-1.49253731343283,-4.4,12
2024-12-16,-6.00380331431677,-10.0,30
2024-12-16,-9.09090909090906,-10.0,40
2024-12-16,-8.03149606299213,-10.0,8
2024-12-16,-7.60869565217391,-10.0,11
2024-12-16,-8.21428571428571,-9.5,15
2024-12-16,-7.30223123732251,-10.0,123
2024-12-16,0.0,-5.0,9
