mention_week,conflict_country_name,conflict_continent,material_conflict_mentions,google_search
2015-05-11,Afghanistan,Asia,30635,https://www.google.com/search?q=site:bbc.com+Afghanistan+news+after:2015-05-11+before:2015-05-18
2015-05-11,Egypt,Africa,23564,https://www.google.com/search?q=site:bbc.com+Egypt+news+after:2015-05-11+before:2015-05-18
2015-05-18,United States,North America,288511,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2015-05-18+before:2015-05-25
2015-05-18,Iraq,Asia,43867,https://www.google.com/search?q=site:reuters.com+Iraq+news+after:2015-05-18+before:2015-05-25
2015-05-18,Syria,Asia,38910,https://www.google.com/search?q=site:apnews.com+Syria+news+after:2015-05-18+before:2015-05-25
2015-05-18,Australia,Oceania,19957,https://www.google.com/search?q=site:reuters.com+Australia+news+after:2015-05-18+before:2015-05-25
2015-05-18,United Kingdom,Europe,19540,https://www.google.com/search?q=site:npr.org+United Kingdom+news+after:2015-05-18+before:2015-05-25
2015-05-25,United States,North America,215843,https://www.google.com/search?q=site:apnews.com+United States+news+after:2015-05-25+before:2015-06-01
2015-05-25,Syria,Asia,34968,https://www.google.com/search?q=site:bbc.com+Syria+news+after:2015-05-25+before:2015-06-01
2015-05-25,Iraq,Asia,32707,https://www.google.com/search?q=site:npr.org+Iraq+news+after:2015-05-25+before:2015-06-01
2015-05-25,Australia,Oceania,20671,https://www.google.com/search?q=site:dw.com+Australia+news+after:2015-05-25+before:2015-06-01
2015-05-25,Israel,Asia,20233,https://www.google.com/search?q=site:npr.org+Israel+news+after:2015-05-25+before:2015-06-01
2015-06-01,United States,North America,220768,https://www.google.com/search?q=site:reuters.com+United States+news+after:2015-06-01+before:2015-06-08
2015-06-01,Iraq,Asia,31521,https://www.google.com/search?q=site:pbs.org+Iraq+news+after:2015-06-01+before:2015-06-08
2015-06-01,Syria,Asia,28195,https://www.google.com/search?q=site:reuters.com+Syria+news+after:2015-06-01+before:2015-06-08
2015-06-01,Ukraine,Europe,24326,https://www.google.com/search?q=site:bbc.com+Ukraine+news+after:2015-06-01+before:2015-06-08
2015-06-01,China,Asia,22990,https://www.google.com/search?q=site:npr.org+China+news+after:2015-06-01+before:2015-06-08
2015-06-08,United States,North America,293769,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2015-06-08+before:2015-06-15
2015-06-08,Syria,Asia,30591,https://www.google.com/search?q=site:apnews.com+Syria+news+after:2015-06-08+before:2015-06-15
2015-06-08,Iraq,Asia,21340,https://www.google.com/search?q=site:dw.com+Iraq+news+after:2015-06-08+before:2015-06-15
2015-06-08,India,Asia,21331,https://www.google.com/search?q=site:reuters.com+India+news+after:2015-06-08+before:2015-06-15
2015-06-08,Israel,Asia,20862,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2015-06-08+before:2015-06-15
2015-06-15,United States,North America,360502,https://www.google.com/search?q=site:reuters.com+United States+news+after:2015-06-15+before:2015-06-22
2015-06-15,Syria,Asia,29343,https://www.google.com/search?q=site:reuters.com+Syria+news+after:2015-06-15+before:2015-06-22
2015-06-15,Iraq,Asia,21305,https://www.google.com/search?q=site:npr.org+Iraq+news+after:2015-06-15+before:2015-06-22
2015-06-15,Australia,Oceania,20470,https://www.google.com/search?q=site:dw.com+Australia+news+after:2015-06-15+before:2015-06-22
2015-06-15,Israel,Asia,20175,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2015-06-15+before:2015-06-22
2015-06-22,United States,North America,415312,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2015-06-22+before:2015-06-29
2015-06-22,Tunisia,Africa,52109,https://www.google.com/search?q=site:npr.org+Tunisia+news+after:2015-06-22+before:2015-06-29
2015-06-22,Syria,Asia,50695,https://www.google.com/search?q=site:aljazeera.com+Syria+news+after:2015-06-22+before:2015-06-29
2015-06-22,France,Europe,30642,https://www.google.com/search?q=site:apnews.com+France+news+after:2015-06-22+before:2015-06-29
2015-06-22,United Kingdom,Europe,28883,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2015-06-22+before:2015-06-29
2015-06-29,United States,North America,248018,https://www.google.com/search?q=site:pbs.org+United States+news+after:2015-06-29+before:2015-07-06
2015-06-29,Egypt,Africa,67514,https://www.google.com/search?q=site:dw.com+Egypt+news+after:2015-06-29+before:2015-07-06
2015-06-29,Syria,Asia,40976,https://www.google.com/search?q=site:dw.com+Syria+news+after:2015-06-29+before:2015-07-06
2015-06-29,Israel,Asia,32110,https://www.google.com/search?q=site:dw.com+Israel+news+after:2015-06-29+before:2015-07-06
2015-06-29,Tunisia,Africa,29938,https://www.google.com/search?q=site:reuters.com+Tunisia+news+after:2015-06-29+before:2015-07-06
2015-07-06,United States,North America,305005,https://www.google.com/search?q=site:dw.com+United States+news+after:2015-07-06+before:2015-07-13
2015-07-06,Syria,Asia,37143,https://www.google.com/search?q=site:dw.com+Syria+news+after:2015-07-06+before:2015-07-13
2015-07-06,Israel,Asia,31625,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2015-07-06+before:2015-07-13
2015-07-06,United Kingdom,Europe,27252,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2015-07-06+before:2015-07-13
2015-07-06,Australia,Oceania,24476,https://www.google.com/search?q=site:bbc.com+Australia+news+after:2015-07-06+before:2015-07-13
2015-07-13,United States,North America,322745,https://www.google.com/search?q=site:reuters.com+United States+news+after:2015-07-13+before:2015-07-20
2015-07-13,Australia,Oceania,26060,https://www.google.com/search?q=site:aljazeera.com+Australia+news+after:2015-07-13+before:2015-07-20
2015-07-13,Ukraine,Europe,24645,https://www.google.com/search?q=site:bbc.com+Ukraine+news+after:2015-07-13+before:2015-07-20
2015-07-13,Iran,Asia,23337,https://www.google.com/search?q=site:npr.org+Iran+news+after:2015-07-13+before:2015-07-20
2015-07-13,Iraq,Asia,22790,https://www.google.com/search?q=site:aljazeera.com+Iraq+news+after:2015-07-13+before:2015-07-20
2015-07-20,United States,North America,307747,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2015-07-20+before:2015-07-27
2015-07-20,Turkey,Asia,78131,https://www.google.com/search?q=site:apnews.com+Turkey+news+after:2015-07-20+before:2015-07-27
2015-07-20,Syria,Asia,48116,https://www.google.com/search?q=site:reuters.com+Syria+news+after:2015-07-20+before:2015-07-27
2015-07-20,Israel,Asia,26063,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2015-07-20+before:2015-07-27
2015-07-20,Australia,Oceania,22453,https://www.google.com/search?q=site:aljazeera.com+Australia+news+after:2015-07-20+before:2015-07-27
2015-07-27,United States,North America,306462,https://www.google.com/search?q=site:dw.com+United States+news+after:2015-07-27+before:2015-08-03
2015-07-27,Turkey,Asia,68899,https://www.google.com/search?q=site:pbs.org+Turkey+news+after:2015-07-27+before:2015-08-03
2015-07-27,Israel,Asia,55245,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2015-07-27+before:2015-08-03
2015-07-27,Syria,Asia,34258,https://www.google.com/search?q=site:dw.com+Syria+news+after:2015-07-27+before:2015-08-03
2015-07-27,Zimbabwe,Africa,26729,https://www.google.com/search?q=site:npr.org+Zimbabwe+news+after:2015-07-27+before:2015-08-03
2015-08-03,United States,North America,269586,https://www.google.com/search?q=site:reuters.com+United States+news+after:2015-08-03+before:2015-08-10
2015-08-03,Israel,Asia,34230,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2015-08-03+before:2015-08-10
2015-08-03,Syria,Asia,30014,https://www.google.com/search?q=site:dw.com+Syria+news+after:2015-08-03+before:2015-08-10
2015-08-03,Turkey,Asia,29158,https://www.google.com/search?q=site:reuters.com+Turkey+news+after:2015-08-03+before:2015-08-10
2015-08-03,Afghanistan,Asia,19405,https://www.google.com/search?q=site:bbc.com+Afghanistan+news+after:2015-08-03+before:2015-08-10
2015-08-10,United States,North America,302426,https://www.google.com/search?q=site:pbs.org+United States+news+after:2015-08-10+before:2015-08-17
2015-08-10,Turkey,Asia,52132,https://www.google.com/search?q=site:dw.com+Turkey+news+after:2015-08-10+before:2015-08-17
2015-08-10,Syria,Asia,37029,https://www.google.com/search?q=site:npr.org+Syria+news+after:2015-08-10+before:2015-08-17
2015-08-10,Iraq,Asia,26423,https://www.google.com/search?q=site:aljazeera.com+Iraq+news+after:2015-08-10+before:2015-08-17
2015-08-10,Australia,Oceania,20732,https://www.google.com/search?q=site:reuters.com+Australia+news+after:2015-08-10+before:2015-08-17
2015-08-17,United States,North America,253062,https://www.google.com/search?q=site:pbs.org+United States+news+after:2015-08-17+before:2015-08-24
2015-08-17,Syria,Asia,33024,https://www.google.com/search?q=site:reuters.com+Syria+news+after:2015-08-17+before:2015-08-24
2015-08-17,Australia,Oceania,27044,https://www.google.com/search?q=site:npr.org+Australia+news+after:2015-08-17+before:2015-08-24
2015-08-17,South Korea,Asia,26760,https://www.google.com/search?q=site:bbc.com+South Korea+news+after:2015-08-17+before:2015-08-24
2015-08-17,United Kingdom,Europe,24233,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2015-08-17+before:2015-08-24
2015-08-24,United States,North America,329447,https://www.google.com/search?q=site:reuters.com+United States+news+after:2015-08-24+before:2015-08-31
2015-08-24,Australia,Oceania,32442,https://www.google.com/search?q=site:npr.org+Australia+news+after:2015-08-24+before:2015-08-31
2015-08-24,Egypt,Africa,27917,https://www.google.com/search?q=site:npr.org+Egypt+news+after:2015-08-24+before:2015-08-31
2015-08-24,Syria,Asia,24737,https://www.google.com/search?q=site:aljazeera.com+Syria+news+after:2015-08-24+before:2015-08-31
2015-08-24,India,Asia,22912,https://www.google.com/search?q=site:reuters.com+India+news+after:2015-08-24+before:2015-08-31
2015-08-31,United States,North America,274894,https://www.google.com/search?q=site:apnews.com+United States+news+after:2015-08-31+before:2015-09-07
2015-08-31,Syria,Asia,38170,https://www.google.com/search?q=site:dw.com+Syria+news+after:2015-08-31+before:2015-09-07
2015-08-31,Turkey,Asia,29380,https://www.google.com/search?q=site:reuters.com+Turkey+news+after:2015-08-31+before:2015-09-07
2015-08-31,Australia,Oceania,26346,https://www.google.com/search?q=site:reuters.com+Australia+news+after:2015-08-31+before:2015-09-07
2015-08-31,Yemen,Asia,24325,https://www.google.com/search?q=site:npr.org+Yemen+news+after:2015-08-31+before:2015-09-07
2015-09-07,United States,North America,210750,https://www.google.com/search?q=site:pbs.org+United States+news+after:2015-09-07+before:2015-09-14
2015-09-07,Turkey,Asia,42381,https://www.google.com/search?q=site:reuters.com+Turkey+news+after:2015-09-07+before:2015-09-14
2015-09-07,Syria,Asia,36167,https://www.google.com/search?q=site:aljazeera.com+Syria+news+after:2015-09-07+before:2015-09-14
2015-09-07,United Kingdom,Europe,24564,https://www.google.com/search?q=site:pbs.org+United Kingdom+news+after:2015-09-07+before:2015-09-14
2015-09-07,Australia,Oceania,22837,https://www.google.com/search?q=site:aljazeera.com+Australia+news+after:2015-09-07+before:2015-09-14
2015-09-14,United States,North America,309599,https://www.google.com/search?q=site:npr.org+United States+news+after:2015-09-14+before:2015-09-21
2015-09-14,Hungary,Europe,43242,https://www.google.com/search?q=site:reuters.com+Hungary+news+after:2015-09-14+before:2015-09-21
2015-09-14,Israel,Asia,37554,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2015-09-14+before:2015-09-21
2015-09-14,Syria,Asia,35684,https://www.google.com/search?q=site:apnews.com+Syria+news+after:2015-09-14+before:2015-09-21
2015-09-14,Egypt,Africa,28400,https://www.google.com/search?q=site:dw.com+Egypt+news+after:2015-09-14+before:2015-09-21
2015-09-21,United States,North America,200674,https://www.google.com/search?q=site:bbc.com+United States+news+after:2015-09-21+before:2015-09-28
2015-09-21,Syria,Asia,27884,https://www.google.com/search?q=site:apnews.com+Syria+news+after:2015-09-21+before:2015-09-28
2015-09-21,Saudi Arabia,Asia,25506,https://www.google.com/search?q=site:reuters.com+Saudi Arabia+news+after:2015-09-21+before:2015-09-28
2015-09-21,Israel,Asia,23691,https://www.google.com/search?q=site:dw.com+Israel+news+after:2015-09-21+before:2015-09-28
2015-09-21,Russia,Europe,23328,https://www.google.com/search?q=site:aljazeera.com+Russia+news+after:2015-09-21+before:2015-09-28
2015-09-28,United States,North America,365691,https://www.google.com/search?q=site:dw.com+United States+news+after:2015-09-28+before:2015-10-05
2015-09-28,Russia,Europe,80783,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2015-09-28+before:2015-10-05
2015-09-28,Syria,Asia,73797,https://www.google.com/search?q=site:reuters.com+Syria+news+after:2015-09-28+before:2015-10-05
2015-09-28,Afghanistan,Asia,57893,https://www.google.com/search?q=site:reuters.com+Afghanistan+news+after:2015-09-28+before:2015-10-05
2015-09-28,Israel,Asia,45588,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2015-09-28+before:2015-10-05
2015-10-05,United States,North America,261366,https://www.google.com/search?q=site:npr.org+United States+news+after:2015-10-05+before:2015-10-12
2015-10-05,Israel,Asia,154766,https://www.google.com/search?q=site:dw.com+Israel+news+after:2015-10-05+before:2015-10-12
2015-10-05,Syria,Asia,88383,https://www.google.com/search?q=site:pbs.org+Syria+news+after:2015-10-05+before:2015-10-12
2015-10-05,Russia,Europe,82559,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2015-10-05+before:2015-10-12
2015-10-05,Turkey,Asia,49932,https://www.google.com/search?q=site:pbs.org+Turkey+news+after:2015-10-05+before:2015-10-12
2015-10-12,United States,North America,235525,https://www.google.com/search?q=site:reuters.com+United States+news+after:2015-10-12+before:2015-10-19
2015-10-12,Israel,Asia,168718,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2015-10-12+before:2015-10-19
2015-10-12,Syria,Asia,68118,https://www.google.com/search?q=site:aljazeera.com+Syria+news+after:2015-10-12+before:2015-10-19
2015-10-12,Russia,Europe,59144,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2015-10-12+before:2015-10-19
2015-10-12,Turkey,Asia,43605,https://www.google.com/search?q=site:bbc.com+Turkey+news+after:2015-10-12+before:2015-10-19
2015-10-19,United States,North America,166797,https://www.google.com/search?q=site:dw.com+United States+news+after:2015-10-19+before:2015-10-26
2015-10-19,Israel,Asia,70733,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2015-10-19+before:2015-10-26
2015-10-19,Syria,Asia,32307,https://www.google.com/search?q=site:npr.org+Syria+news+after:2015-10-19+before:2015-10-26
2015-10-19,Russia,Europe,25715,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2015-10-19+before:2015-10-26
2015-10-19,Australia,Oceania,25323,https://www.google.com/search?q=site:npr.org+Australia+news+after:2015-10-19+before:2015-10-26
2015-10-26,United States,North America,255384,https://www.google.com/search?q=site:dw.com+United States+news+after:2015-10-26+before:2015-11-02
2015-10-26,Israel,Asia,59201,https://www.google.com/search?q=site:npr.org+Israel+news+after:2015-10-26+before:2015-11-02
2015-10-26,Australia,Oceania,53141,https://www.google.com/search?q=site:dw.com+Australia+news+after:2015-10-26+before:2015-11-02
2015-10-26,Syria,Asia,46733,https://www.google.com/search?q=site:pbs.org+Syria+news+after:2015-10-26+before:2015-11-02
2015-10-26,Russia,Europe,35556,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2015-10-26+before:2015-11-02
2015-11-02,United States,North America,249348,https://www.google.com/search?q=site:reuters.com+United States+news+after:2015-11-02+before:2015-11-09
2015-11-02,Russia,Europe,66186,https://www.google.com/search?q=site:npr.org+Russia+news+after:2015-11-02+before:2015-11-09
2015-11-02,Egypt,Africa,47475,https://www.google.com/search?q=site:bbc.com+Egypt+news+after:2015-11-02+before:2015-11-09
2015-11-02,United Kingdom,Europe,42182,https://www.google.com/search?q=site:apnews.com+United Kingdom+news+after:2015-11-02+before:2015-11-09
2015-11-02,Syria,Asia,37153,https://www.google.com/search?q=site:pbs.org+Syria+news+after:2015-11-02+before:2015-11-09
2015-11-09,United States,North America,203211,https://www.google.com/search?q=site:reuters.com+United States+news+after:2015-11-09+before:2015-11-16
2015-11-09,France,Europe,93592,https://www.google.com/search?q=site:aljazeera.com+France+news+after:2015-11-09+before:2015-11-16
2015-11-09,Syria,Asia,47299,https://www.google.com/search?q=site:npr.org+Syria+news+after:2015-11-09+before:2015-11-16
2015-11-09,Israel,Asia,46294,https://www.google.com/search?q=site:npr.org+Israel+news+after:2015-11-09+before:2015-11-16
2015-11-09,United Kingdom,Europe,31675,https://www.google.com/search?q=site:reuters.com+United Kingdom+news+after:2015-11-09+before:2015-11-16
2015-11-16,United States,North America,212834,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2015-11-16+before:2015-11-23
2015-11-16,France,Europe,195683,https://www.google.com/search?q=site:reuters.com+France+news+after:2015-11-16+before:2015-11-23
2015-11-16,Syria,Asia,74535,https://www.google.com/search?q=site:bbc.com+Syria+news+after:2015-11-16+before:2015-11-23
2015-11-16,Israel,Asia,44367,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2015-11-16+before:2015-11-23
2015-11-16,Belgium,Europe,43554,https://www.google.com/search?q=site:dw.com+Belgium+news+after:2015-11-16+before:2015-11-23
2015-11-23,United States,North America,250564,https://www.google.com/search?q=site:reuters.com+United States+news+after:2015-11-23+before:2015-11-30
2015-11-23,Russia,Europe,114505,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2015-11-23+before:2015-11-30
2015-11-23,Turkey,Asia,112536,https://www.google.com/search?q=site:bbc.com+Turkey+news+after:2015-11-23+before:2015-11-30
2015-11-23,Syria,Asia,80383,https://www.google.com/search?q=site:pbs.org+Syria+news+after:2015-11-23+before:2015-11-30
2015-11-23,France,Europe,78046,https://www.google.com/search?q=site:bbc.com+France+news+after:2015-11-23+before:2015-11-30
2015-11-30,United States,North America,403780,https://www.google.com/search?q=site:npr.org+United States+news+after:2015-11-30+before:2015-12-07
2015-11-30,Syria,Asia,52025,https://www.google.com/search?q=site:reuters.com+Syria+news+after:2015-11-30+before:2015-12-07
2015-11-30,France,Europe,44777,https://www.google.com/search?q=site:bbc.com+France+news+after:2015-11-30+before:2015-12-07
2015-11-30,Russia,Europe,44659,https://www.google.com/search?q=site:dw.com+Russia+news+after:2015-11-30+before:2015-12-07
2015-11-30,Turkey,Asia,44544,https://www.google.com/search?q=site:aljazeera.com+Turkey+news+after:2015-11-30+before:2015-12-07
2015-12-07,United States,North America,318691,https://www.google.com/search?q=site:pbs.org+United States+news+after:2015-12-07+before:2015-12-14
2015-12-07,Syria,Asia,47411,https://www.google.com/search?q=site:npr.org+Syria+news+after:2015-12-07+before:2015-12-14
2015-12-07,Russia,Europe,41342,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2015-12-07+before:2015-12-14
2015-12-07,Australia,Oceania,35614,https://www.google.com/search?q=site:aljazeera.com+Australia+news+after:2015-12-07+before:2015-12-14
2015-12-07,Israel,Asia,30459,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2015-12-07+before:2015-12-14
2015-12-14,United States,North America,268775,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2015-12-14+before:2015-12-21
2015-12-14,Syria,Asia,41240,https://www.google.com/search?q=site:apnews.com+Syria+news+after:2015-12-14+before:2015-12-21
2015-12-14,Turkey,Asia,35987,https://www.google.com/search?q=site:aljazeera.com+Turkey+news+after:2015-12-14+before:2015-12-21
2015-12-14,Israel,Asia,34589,https://www.google.com/search?q=site:npr.org+Israel+news+after:2015-12-14+before:2015-12-21
2015-12-14,Russia,Europe,34116,https://www.google.com/search?q=site:aljazeera.com+Russia+news+after:2015-12-14+before:2015-12-21
2015-12-21,United States,North America,213592,https://www.google.com/search?q=site:reuters.com+United States+news+after:2015-12-21+before:2015-12-28
2015-12-21,Syria,Asia,59925,https://www.google.com/search?q=site:reuters.com+Syria+news+after:2015-12-21+before:2015-12-28
2015-12-21,Israel,Asia,52485,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2015-12-21+before:2015-12-28
2015-12-21,Afghanistan,Asia,45218,https://www.google.com/search?q=site:reuters.com+Afghanistan+news+after:2015-12-21+before:2015-12-28
2015-12-21,Russia,Europe,28899,https://www.google.com/search?q=site:dw.com+Russia+news+after:2015-12-21+before:2015-12-28
2015-12-28,United States,North America,204470,https://www.google.com/search?q=site:apnews.com+United States+news+after:2015-12-28+before:2016-01-04
2015-12-28,Saudi Arabia,Asia,57456,https://www.google.com/search?q=site:aljazeera.com+Saudi Arabia+news+after:2015-12-28+before:2016-01-04
2015-12-28,Israel,Asia,40678,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2015-12-28+before:2016-01-04
2015-12-28,Iraq,Asia,34912,https://www.google.com/search?q=site:npr.org+Iraq+news+after:2015-12-28+before:2016-01-04
2015-12-28,Syria,Asia,33420,https://www.google.com/search?q=site:npr.org+Syria+news+after:2015-12-28+before:2016-01-04
2016-01-04,United States,North America,278437,https://www.google.com/search?q=site:apnews.com+United States+news+after:2016-01-04+before:2016-01-11
2016-01-04,Saudi Arabia,Asia,106945,https://www.google.com/search?q=site:dw.com+Saudi Arabia+news+after:2016-01-04+before:2016-01-11
2016-01-04,Iran,Asia,89170,https://www.google.com/search?q=site:bbc.com+Iran+news+after:2016-01-04+before:2016-01-11
2016-01-04,Mexico,North America,45563,https://www.google.com/search?q=site:aljazeera.com+Mexico+news+after:2016-01-04+before:2016-01-11
2016-01-04,Israel,Asia,36740,https://www.google.com/search?q=site:bbc.com+Israel+news+after:2016-01-04+before:2016-01-11
2016-01-11,United States,North America,229066,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2016-01-11+before:2016-01-18
2016-01-11,Turkey,Asia,65815,https://www.google.com/search?q=site:apnews.com+Turkey+news+after:2016-01-11+before:2016-01-18
2016-01-11,Indonesia,Asia,48971,https://www.google.com/search?q=site:bbc.com+Indonesia+news+after:2016-01-11+before:2016-01-18
2016-01-11,Iran,Asia,47013,https://www.google.com/search?q=site:reuters.com+Iran+news+after:2016-01-11+before:2016-01-18
2016-01-11,Syria,Asia,43966,https://www.google.com/search?q=site:bbc.com+Syria+news+after:2016-01-11+before:2016-01-18
2016-01-18,United States,North America,211411,https://www.google.com/search?q=site:reuters.com+United States+news+after:2016-01-18+before:2016-01-25
2016-01-18,Pakistan,Asia,42964,https://www.google.com/search?q=site:npr.org+Pakistan+news+after:2016-01-18+before:2016-01-25
2016-01-18,Syria,Asia,33256,https://www.google.com/search?q=site:aljazeera.com+Syria+news+after:2016-01-18+before:2016-01-25
2016-01-18,Israel,Asia,32032,https://www.google.com/search?q=site:npr.org+Israel+news+after:2016-01-18+before:2016-01-25
2016-01-18,Russia,Europe,29236,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2016-01-18+before:2016-01-25
2016-01-25,United States,North America,258936,https://www.google.com/search?q=site:bbc.com+United States+news+after:2016-01-25+before:2016-02-01
2016-01-25,Syria,Asia,28568,https://www.google.com/search?q=site:npr.org+Syria+news+after:2016-01-25+before:2016-02-01
2016-01-25,Israel,Asia,26887,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2016-01-25+before:2016-02-01
2016-01-25,Russia,Europe,22877,https://www.google.com/search?q=site:reuters.com+Russia+news+after:2016-01-25+before:2016-02-01
2016-01-25,Turkey,Asia,20654,https://www.google.com/search?q=site:pbs.org+Turkey+news+after:2016-01-25+before:2016-02-01
2016-02-01,United States,North America,242094,https://www.google.com/search?q=site:dw.com+United States+news+after:2016-02-01+before:2016-02-08
2016-02-01,Israel,Asia,58556,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2016-02-01+before:2016-02-08
2016-02-01,Syria,Asia,53104,https://www.google.com/search?q=site:npr.org+Syria+news+after:2016-02-01+before:2016-02-08
2016-02-01,United Kingdom,Europe,29773,https://www.google.com/search?q=site:dw.com+United Kingdom+news+after:2016-02-01+before:2016-02-08
2016-02-01,Russia,Europe,29533,https://www.google.com/search?q=site:apnews.com+Russia+news+after:2016-02-01+before:2016-02-08
2016-02-08,United States,North America,283646,https://www.google.com/search?q=site:apnews.com+United States+news+after:2016-02-08+before:2016-02-15
2016-02-08,Syria,Asia,71971,https://www.google.com/search?q=site:npr.org+Syria+news+after:2016-02-08+before:2016-02-15
2016-02-08,Russia,Europe,37301,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2016-02-08+before:2016-02-15
2016-02-08,Turkey,Asia,35366,https://www.google.com/search?q=site:reuters.com+Turkey+news+after:2016-02-08+before:2016-02-15
2016-02-08,Israel,Asia,33019,https://www.google.com/search?q=site:reuters.com+Israel+news+after:2016-02-08+before:2016-02-15
2016-02-15,United States,North America,258108,https://www.google.com/search?q=site:aljazeera.com+United States+news+after:2016-02-15+before:2016-02-22
2016-02-15,Syria,Asia,84082,https://www.google.com/search?q=site:npr.org+Syria+news+after:2016-02-15+before:2016-02-22
2016-02-15,Turkey,Asia,80214,https://www.google.com/search?q=site:npr.org+Turkey+news+after:2016-02-15+before:2016-02-22
2016-02-15,Israel,Asia,56522,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2016-02-15+before:2016-02-22
2016-02-15,Russia,Europe,35709,https://www.google.com/search?q=site:npr.org+Russia+news+after:2016-02-15+before:2016-02-22
2016-02-22,United States,North America,330709,https://www.google.com/search?q=site:reuters.com+United States+news+after:2016-02-22+before:2016-02-29
2016-02-22,Syria,Asia,63092,https://www.google.com/search?q=site:npr.org+Syria+news+after:2016-02-22+before:2016-02-29
2016-02-22,Israel,Asia,60441,https://www.google.com/search?q=site:pbs.org+Israel+news+after:2016-02-22+before:2016-02-29
2016-02-22,Russia,Europe,32249,https://www.google.com/search?q=site:aljazeera.com+Russia+news+after:2016-02-22+before:2016-02-29
2016-02-22,Turkey,Asia,26129,https://www.google.com/search?q=site:reuters.com+Turkey+news+after:2016-02-22+before:2016-02-29
2016-02-29,United States,North America,258345,https://www.google.com/search?q=site:npr.org+United States+news+after:2016-02-29+before:2016-03-07
2016-02-29,Israel,Asia,49860,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2016-02-29+before:2016-03-07
2016-02-29,Syria,Asia,45284,https://www.google.com/search?q=site:aljazeera.com+Syria+news+after:2016-02-29+before:2016-03-07
2016-02-29,Turkey,Asia,30067,https://www.google.com/search?q=site:reuters.com+Turkey+news+after:2016-02-29+before:2016-03-07
2016-02-29,Russia,Europe,26899,https://www.google.com/search?q=site:bbc.com+Russia+news+after:2016-02-29+before:2016-03-07
2016-03-07,United States,North America,275968,https://www.google.com/search?q=site:reuters.com+United States+news+after:2016-03-07+before:2016-03-14
2016-03-07,Israel,Asia,77865,https://www.google.com/search?q=site:aljazeera.com+Israel+news+after:2016-03-07+before:2016-03-14
2016-03-07,Syria,Asia,32899,https://www.google.com/search?q=site:dw.com+Syria+news+after:2016-03-07+before:2016-03-14
2016-03-07,Russia,Europe,25950,https://www.google.com/search?q=site:aljazeera.com+Russia+news+after:2016-03-07+before:2016-03-14
2016-03-07,Tunisia,Africa,25538,https://www.google.com/search?q=site:reuters.com+Tunisia+news+after:2016-03-07+before:2016-03-14
2016-03-14,United States,North America,228404,https://www.google.com/search?q=site:dw.com+United States+news+after:2016-03-14+before:2016-03-21
2016-03-14,Turkey,Asia,74893,https://www.google.com/search?q=site:dw.com+Turkey+news+after:2016-03-14+before:2016-03-21
2016-03-14,Belgium,Europe,51931,https://www.google.com/search?q=site:apnews.com+Belgium+news+after:2016-03-14+before:2016-03-21
2016-03-14,France,Europe,46374,https://www.google.com/search?q=site:bbc.com+France+news+after:2016-03-14+before:2016-03-21
2016-03-14,Israel,Asia,43130,https://www.google.com/search?q=site:apnews.com+Israel+news+after:2016-03-14+before:2016-03-21
2016-03-21,United States,North America,224003,https://www.google.com/search?q=site:dw.com+United States+news+after:2016-03-21+before:2016-03-28
2016-03-21,Belgium,Europe,183020,https://www.google.com/search?q=site:aljazeera.com+Belgium+news+after:2016-03-21+before:2016-03-28
