mention_week,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events,material_conflict_mentions_weighted
2015-09-14,Mexico,North America,17683,6460,2.4723161709913937
2015-09-14,Turkey,Asia,16915,8175,2.6059020940047617
2015-09-14,India,Asia,15733,8198,0.8864100280472211
2015-09-14,Croatia,Europe,15067,3593,2.73265236909482
2015-09-21,United States,North America,200674,63353,11.73363084655688
2015-09-21,Syria,Asia,27884,12641,5.879980089507184
2015-09-21,Saudi Arabia,Asia,25506,7571,4.854125653919183
2015-09-21,Israel,Asia,23691,10068,4.413174333564706
2015-09-21,Russia,Europe,23328,12044,7.050984772929664
2015-09-21,Australia,Oceania,22265,3610,1.026172290563377
2015-09-21,Hungary,Europe,15777,2530,1.5009337123500306
2015-09-21,United Kingdom,Europe,15686,7305,1.95847603743558
2015-09-21,Yemen,Asia,15080,5587,3.392644371420844
2015-09-21,India,Asia,14817,7227,1.1789555597114336
2015-09-21,Egypt,Africa,13281,5120,2.75194294705812
2015-09-21,Ukraine,Europe,13249,7459,2.4529099292628382
2015-09-21,Turkey,Asia,12609,4810,1.8033696321592785
2015-09-21,Canada,North America,12312,3797,0.7688281300550804
2015-09-21,France,Europe,12042,4481,3.2637054808921837
2015-09-28,United States,North America,365691,84774,20.29924228345907
2015-09-28,Russia,Europe,80783,32952,18.133740383947973
2015-09-28,Syria,Asia,73797,28302,12.996904527039314
2015-09-28,Afghanistan,Asia,57893,16557,9.87177661354174
2015-09-28,Israel,Asia,45588,16113,5.043678991010098
2015-09-28,Australia,Oceania,32973,5233,1.2773504847320218
2015-09-28,United Kingdom,Europe,18416,8939,2.441624391952666
2015-09-28,India,Asia,16028,8125,0.875317072443228
2015-09-28,Turkey,Asia,15749,6724,1.5654898097181298
2015-09-28,Iraq,Asia,15161,6388,1.6962309166442713
2015-09-28,Ukraine,Europe,13794,7596,1.7352078567795113
2015-09-28,Iran,Asia,13600,5555,1.4917330833898357
2015-09-28,France,Europe,12973,4946,1.771727796662034
2015-09-28,Saudi Arabia,Asia,12261,5527,1.5431451384345038
2015-09-28,Yemen,Asia,11564,5368,1.953342062544017
2015-10-05,United States,North America,261366,75382,12.721509874660066
2015-10-05,Israel,Asia,154766,40852,16.947207885426415
2015-10-05,Syria,Asia,88383,31886,12.447968702065603
2015-10-05,Russia,Europe,82559,33279,15.606242685676555
2015-10-05,Turkey,Asia,49932,15611,8.239296624965428
2015-10-05,Australia,Oceania,36081,6020,1.2084312175159417
2015-10-05,Afghanistan,Asia,28329,9153,3.366003832528111
2015-10-05,Palestine,Asia,27725,9330,1.8316660430987324
2015-10-05,India,Asia,18956,9879,1.7096373706617052
2015-10-05,United Kingdom,Europe,17247,8663,1.9068840541597551
2015-10-05,Iran,Asia,15962,4768,0.8191693683651909
2015-10-05,Iraq,Asia,15170,6818,2.124037481244049
2015-10-05,France,Europe,14006,5329,3.3312825988891737
2015-10-05,Yemen,Asia,12042,5887,1.8168733106787596
2015-10-05,Nigeria,Africa,11808,5467,1.7444222372280458
2015-10-12,United States,North America,235525,68633,9.316304849151862
2015-10-12,Israel,Asia,168718,39235,19.913049619658178
2015-10-12,Syria,Asia,68118,26533,9.749194059927062
2015-10-12,Russia,Europe,59144,24511,10.57344884298322
2015-10-12,Turkey,Asia,43605,15097,7.419417459477138
2015-10-12,Australia,Oceania,33962,4828,1.0535557882909181
2015-10-12,United Kingdom,Europe,25318,9386,2.0037103547724557
2015-10-12,India,Asia,21999,10029,1.7267232320867723
2015-10-12,Palestine,Asia,21501,6888,1.6004174471882262
2015-10-12,Afghanistan,Asia,20033,7117,2.420963055936646
2015-10-12,Hungary,Europe,18399,2237,1.0838595796219095
2015-10-12,Ukraine,Europe,16188,7670,3.2159880683004625
2015-10-12,Iran,Asia,15889,6075,1.3268822652360395
2015-10-12,Canada,North America,13984,3661,0.4822532319948618
2015-10-12,Iraq,Asia,13022,6555,1.948894233244947
2015-10-19,United States,North America,166797,47958,9.126883286285647
2015-10-19,Israel,Asia,70733,22290,14.352454963666222
2015-10-19,Syria,Asia,32307,14259,7.383145589095777
2015-10-19,Russia,Europe,25715,12012,8.153223192572367
2015-10-19,Australia,Oceania,25323,3227,1.0242008014604693
2015-10-19,Iraq,Asia,16278,5917,2.2539496231432476
2015-10-19,India,Asia,14613,7818,1.8298421794259387
2015-10-19,Canada,North America,13080,3097,0.7534841445991279
2015-10-19,Sweden,Europe,12360,2694,2.4488846760937553
2015-10-19,United Kingdom,Europe,12290,5622,1.8202357857261495
2015-10-19,Afghanistan,Asia,12177,3434,1.8500849454604549
2015-10-19,Turkey,Asia,11853,5486,2.3776881085065416
2015-10-19,Pakistan,Asia,9746,4897,1.5869779473690506
2015-10-19,Mexico,North America,9006,3252,2.1087833151098327
2015-10-19,South Africa,Africa,8617,2943,2.3918242074486367
2015-10-26,United States,North America,255384,69361,13.138325464415615
2015-10-26,Israel,Asia,59201,20309,7.617044111284651
2015-10-26,Australia,Oceania,53141,4846,2.2239616776055118
2015-10-26,Syria,Asia,46733,19138,8.199497006502499
2015-10-26,Russia,Europe,35556,16033,8.825065457262827
2015-10-26,Turkey,Asia,32877,12108,7.104230671931592
2015-10-26,India,Asia,22098,10167,1.2683043415106425
2015-10-26,United Kingdom,Europe,21887,9273,2.260474753228135
2015-10-26,Iraq,Asia,16618,6592,2.005579328034685
2015-10-26,Pakistan,Asia,16149,6903,1.4708911573589907
2015-10-26,Afghanistan,Asia,13897,4286,2.0049101439599686
2015-10-26,Iran,Asia,13593,4043,0.9485369085585765
2015-10-26,Egypt,Africa,12186,4572,1.7146878370676746
2015-10-26,Bangladesh,Asia,11782,3597,1.3428930555778713
2015-10-26,France,Europe,11618,4549,3.629826199597248
2015-11-02,United States,North America,249348,65865,9.951704017177708
2015-11-02,Russia,Europe,66186,20706,11.550144114651143
2015-11-02,Egypt,Africa,47475,12609,6.222222445553309
2015-11-02,United Kingdom,Europe,42182,13525,4.601708349095625
2015-11-02,Syria,Asia,37153,17149,6.716444017519733
2015-11-02,Israel,Asia,35390,15368,5.553770436405961
2015-11-02,Turkey,Asia,22559,10040,4.917273959565665
2015-11-02,India,Asia,21950,9866,1.9376323076906092
2015-11-02,Australia,Oceania,20999,3533,0.7089289174210196
2015-11-02,France,Europe,14187,4555,2.598607525039527
2015-11-02,Germany,Europe,13108,3920,2.7580598502840155
2015-11-02,Canada,North America,11507,3805,0.43172490194155094
2015-11-02,Iraq,Asia,11019,5417,1.8484936577328537
2015-11-02,Ukraine,Europe,10687,6106,1.9600823067221915
2015-11-02,Mexico,North America,9178,3315,1.3563612987865796
2015-11-09,United States,North America,203211,65590,10.842822555534278
2015-11-09,France,Europe,93592,24991,22.473731434079085
2015-11-09,Syria,Asia,47299,18537,5.729579986100844
2015-11-09,Israel,Asia,46294,16910,5.672139059997513
2015-11-09,United Kingdom,Europe,31675,12451,3.227092337899317
2015-11-09,Russia,Europe,30233,14314,5.1341211694978135
2015-11-09,Iraq,Asia,26214,8558,2.617346211683531
2015-11-09,Australia,Oceania,24953,4133,0.9828247999318382
2015-11-09,Turkey,Asia,22469,8772,2.937282059463292
2015-11-09,Egypt,Africa,18942,7753,2.290923054941083
2015-11-09,Afghanistan,Asia,15596,5223,2.0540753293575627
2015-11-09,Belgium,Europe,12489,2920,1.3861912968611527
2015-11-09,Ukraine,Europe,12035,6529,1.543618131706831
2015-11-09,India,Asia,11526,6042,0.7059773671555751
2015-11-09,Jordan,Asia,11295,2728,0.8888074326419134
2015-11-16,United States,North America,212834,68057,7.372487862177019
2015-11-16,France,Europe,195683,58540,39.65324539068078
2015-11-16,Syria,Asia,74535,29566,9.486909896911726
2015-11-16,Israel,Asia,44367,17437,4.2624655678035195
2015-11-16,Belgium,Europe,43554,13709,5.243511298214589
2015-11-16,Russia,Europe,41163,18497,6.733719164413001
2015-11-16,Mali,Africa,34824,6265,4.030272239191065
2015-11-16,Australia,Oceania,25115,4151,0.5274552262634163
2015-11-16,Iraq,Asia,22559,8375,1.7855472029120292
2015-11-16,United Kingdom,Europe,21551,10422,1.814837444690648
2015-11-16,Turkey,Asia,20414,7684,1.7878375607152683
2015-11-16,China,Asia,14517,5896,2.149806279583537
2015-11-16,India,Asia,13829,7237,0.7377642335740857
2015-11-16,Canada,North America,11674,3849,0.3677816418167572
2015-11-16,Pakistan,Asia,10329,5372,0.8577605583713659
2015-11-23,United States,North America,250564,61853,11.79377389471567
2015-11-23,Russia,Europe,114505,46999,20.367878202103803
2015-11-23,Turkey,Asia,112536,40779,18.146110088186553
2015-11-23,Syria,Asia,80383,32382,9.742929292361607
2015-11-23,France,Europe,78046,24688,9.617893977956236
2015-11-23,Israel,Asia,41925,16814,3.934693891463794
2015-11-23,Australia,Oceania,22937,3831,0.6082286138255494
2015-11-23,United Kingdom,Europe,22728,9506,1.6657818874521935
2015-11-23,Belgium,Europe,18515,6250,2.126712961176022
2015-11-23,Ukraine,Europe,15164,7975,1.2166286903155967
2015-11-23,Tunisia,Africa,13735,4551,2.2663895972892454
2015-11-23,Iraq,Asia,13639,5921,1.3603687279936982
2015-11-23,India,Asia,13115,7238,0.6496325181402787
2015-11-23,Mali,Africa,12965,3637,2.52035630128388
2015-11-23,Egypt,Africa,12834,5923,1.4244542376601046
2015-11-30,United States,North America,403780,86524,18.951938711491962
2015-11-30,Syria,Asia,52025,22519,7.513532455677628
2015-11-30,France,Europe,44777,14005,6.946150042039965
2015-11-30,Russia,Europe,44659,22835,10.273698424522813
2015-11-30,Turkey,Asia,44544,21178,9.49163965187425
2015-11-30,Israel,Asia,35584,14829,4.402973133419815
2015-11-30,United Kingdom,Europe,30238,12963,3.9988227552756066
2015-11-30,Australia,Oceania,27258,4040,0.66130612930661
2015-11-30,Iraq,Asia,23967,9448,2.668735199165277
2015-11-30,Pakistan,Asia,22468,7971,1.877704281896923
2015-11-30,South Africa,Africa,14968,4124,2.742002893696852
2015-11-30,Nigeria,Africa,14092,5612,1.6510429365606891
2015-11-30,Yemen,Asia,12201,5455,1.8709792744904805
2015-11-30,India,Asia,11962,6596,0.7406091248596107
2015-11-30,Egypt,Africa,11866,4826,1.3490531083253685
2015-12-07,United States,North America,318691,82701,17.349360482545446
2015-12-07,Syria,Asia,47411,20892,8.57859895501751
2015-12-07,Russia,Europe,41342,18507,8.45469269959862
2015-12-07,Australia,Oceania,35614,4832,1.2284213581894197
2015-12-07,Israel,Asia,30459,13347,3.3781271604285563
2015-12-07,France,Europe,29921,9508,4.862702700460144
2015-12-07,Turkey,Asia,29295,14130,5.403805501882381
2015-12-07,United Kingdom,Europe,24575,9965,2.7408541682443617
2015-12-07,Iraq,Asia,24344,10811,3.682550379229295
2015-12-07,Afghanistan,Asia,24209,8744,4.0833471082308685
2015-12-07,Pakistan,Asia,19185,6328,1.6652559684639086
2015-12-07,India,Asia,14420,7227,1.0062780893925514
2015-12-07,Ukraine,Europe,11745,6777,1.8628088093172226
2015-12-07,South Africa,Africa,11421,3030,2.3270750214114626
2015-12-07,Spain,Europe,10446,3921,1.2144051715269026
2015-12-14,United States,North America,268775,74556,17.997388326352716
2015-12-14,Syria,Asia,41240,17773,6.081415461404113
2015-12-14,Turkey,Asia,35987,16494,7.084332771060618
2015-12-14,Israel,Asia,34589,14288,4.212161504632293
2015-12-14,Russia,Europe,34116,16196,8.251755752002241
2015-12-14,France,Europe,22201,8441,4.664718354840687
2015-12-14,Iraq,Asia,22071,9133,2.5150326413742308
2015-12-14,India,Asia,21137,9088,1.5625783505508097
2015-12-14,Australia,Oceania,20614,3653,0.8259835073322055
2015-12-14,Nigeria,Africa,18726,8607,3.3548956895103923
2015-12-14,United Kingdom,Europe,16844,8406,2.0951194073380512
2015-12-14,Yemen,Asia,13644,6752,2.475912397728043
2015-12-14,Pakistan,Asia,12710,6268,1.6719049102437653
2015-12-14,Canada,North America,12460,3731,0.9255876887423798
2015-12-14,China,Asia,12107,5367,3.5506585732772287
2015-12-21,United States,North America,213592,57235,10.566016963374862
2015-12-21,Syria,Asia,59925,21007,8.933478655087981
2015-12-21,Israel,Asia,52485,17623,6.74220875668376
2015-12-21,Afghanistan,Asia,45218,10686,5.035275363700688
2015-12-21,Russia,Europe,28899,14629,10.448794382535036
2015-12-21,Iraq,Asia,27884,11282,4.957666731033625
2015-12-21,Turkey,Asia,24013,11505,4.533633227955145
2015-12-21,France,Europe,20935,7784,5.047785202240368
2015-12-21,United Kingdom,Europe,18427,7670,2.3635986358357215
2015-12-21,Australia,Oceania,16269,2976,1.174146345947803
2015-12-21,India,Asia,15052,7682,1.330380526582747
2015-12-21,Saudi Arabia,Asia,11916,4703,2.1399030932966543
2015-12-21,Egypt,Africa,10853,4586,1.0027973838061044
2015-12-21,Ukraine,Europe,10680,6279,1.8630498123971724
2015-12-21,China,Asia,10508,4431,2.7004861590346296
2015-12-28,United States,North America,204470,58672,13.223700469827664
2015-12-28,Saudi Arabia,Asia,57456,12930,8.730513633960692
2015-12-28,Israel,Asia,40678,15966,5.269355126355089
2015-12-28,Iraq,Asia,34912,13431,6.19060283276885
2015-12-28,Syria,Asia,33420,16181,5.883028449287327
2015-12-28,Iran,Asia,32159,8931,3.7991444015768865
2015-12-28,France,Europe,25919,8910,5.400254052049994
2015-12-28,India,Asia,24729,9552,2.9451677161632035
2015-12-28,Turkey,Asia,23052,10758,4.695203225532965
2015-12-28,Russia,Europe,21200,11329,7.8124563561500455
2015-12-28,Pakistan,Asia,19935,8637,2.641457896717147
2015-12-28,United Kingdom,Europe,17412,6937,2.252247358585938
2015-12-28,Mexico,North America,15447,4201,2.0671774149077966
2015-12-28,Afghanistan,Asia,14349,5779,2.0862366377230703
2015-12-28,Nigeria,Africa,14318,5970,3.0491140137994304
2016-01-04,United States,North America,278437,79710,13.913476339501237
2016-01-04,Saudi Arabia,Asia,106945,30248,13.22182779967209
2016-01-04,Iran,Asia,89170,26380,11.316679315132191
2016-01-04,Mexico,North America,45563,12149,5.8590626506850585
2016-01-04,Israel,Asia,36740,17365,3.854070054236057
2016-01-04,Syria,Asia,35099,14540,4.163099338319881
2016-01-04,France,Europe,29355,9810,6.538481438172036
2016-01-04,Iraq,Asia,28096,10764,2.7172799212031635
2016-01-04,Germany,Europe,23016,8422,4.79540274621844
2016-01-04,United Kingdom,Europe,20795,9100,2.1282078050064457
2016-01-04,Egypt,Africa,19702,8086,2.295311000765853
2016-01-04,India,Asia,19230,9701,1.1716203328857377
2016-01-04,Turkey,Asia,19145,9009,2.6313807104637053
2016-01-04,Pakistan,Asia,16575,8276,1.2353495926156424
2016-01-04,Yemen,Asia,14788,7151,1.6413144771071912
2016-01-11,United States,North America,229066,72666,11.75159813215593
2016-01-11,Turkey,Asia,65815,21005,9.912688611819856
2016-01-11,Indonesia,Asia,48971,10838,8.590279613654713
2016-01-11,Iran,Asia,47013,12857,3.8489481558627925
2016-01-11,Syria,Asia,43966,17781,7.043933582890688
2016-01-11,Israel,Asia,31421,14899,3.353876762714971
2016-01-11,Mexico,North America,28338,9053,3.7718612182131035
2016-01-11,Australia,Oceania,26654,3836,0.9310294029003
2016-01-11,Germany,Europe,24607,9174,4.051472575693943
2016-01-11,Iraq,Asia,23935,10123,3.3448239794479537
2016-01-11,France,Europe,23215,8487,3.849197648443917
2016-01-11,Russia,Europe,21615,11125,4.658178171752499
2016-01-11,Burkina Faso,Africa,20960,3459,2.403341767183926
2016-01-11,Pakistan,Asia,19906,8550,1.640225018868413
2016-01-11,United Kingdom,Europe,19259,8745,2.1482227781503838
2016-01-18,United States,North America,211411,67856,13.07303624216811
2016-01-18,Pakistan,Asia,42964,14858,7.365060930215774
2016-01-18,Syria,Asia,33256,15013,5.729272227073188
2016-01-18,Israel,Asia,32032,14996,4.039728834614815
2016-01-18,Russia,Europe,29236,13230,6.802752470100064
2016-01-18,Iran,Asia,28567,10661,3.604947569358389
2016-01-18,United Kingdom,Europe,25141,10929,3.5148552391007666
2016-01-18,Canada,North America,24355,6262,2.2269970811254316
2016-01-18,Iraq,Asia,23921,8235,2.667135328438718
2016-01-18,Turkey,Asia,23393,9713,3.668735499657209
2016-01-18,Australia,Oceania,21165,3460,0.9255504248242606
2016-01-18,India,Asia,19263,9276,2.0986984702177955
2016-01-18,France,Europe,14859,6555,3.622677338922677
2016-01-18,Germany,Europe,12621,5456,2.5454087520064954
2016-01-18,Egypt,Africa,12096,5390,1.7747069029557296
2016-01-25,United States,North America,258936,71402,12.928033114140526
2016-01-25,Syria,Asia,28568,13055,6.7735689939931865
2016-01-25,Israel,Asia,26887,12354,3.6210602434589827
2016-01-25,Russia,Europe,22877,12444,6.2966857792747595
2016-01-25,Turkey,Asia,20654,8790,4.8393276223105
2016-01-25,United Kingdom,Europe,19770,9536,3.015958500157357
2016-01-25,Australia,Oceania,18836,3180,1.0078989674158816
2016-01-25,France,Europe,18411,7055,7.134825719357274
2016-01-25,Canada,North America,15224,4469,0.8238624789138732
2016-01-25,India,Asia,14274,7464,2.2247902873065124
2016-01-25,Iran,Asia,12665,5372,1.600771153480254
2016-01-25,Nigeria,Africa,12398,5793,2.5457635739415108
2016-01-25,Ukraine,Europe,10575,5987,1.3715501181855823
2016-01-25,Germany,Europe,10497,4397,2.3125978489296535
2016-01-25,Saudi Arabia,Asia,10225,5234,2.201518661245005
2016-02-01,United States,North America,242094,70825,11.89457643923596
2016-02-01,Israel,Asia,58556,15151,4.202061773699734
2016-02-01,Syria,Asia,53104,21244,10.618848532696981
2016-02-01,United Kingdom,Europe,29773,11893,4.554252721980361
2016-02-01,Russia,Europe,29533,14606,6.6389939890574245
2016-02-01,Turkey,Asia,27004,11073,3.963356315317901
2016-02-01,Australia,Oceania,23624,4284,1.2346501282963755
2016-02-01,India,Asia,15216,7917,0.9501184060888406
2016-02-01,Sweden,Europe,14654,4246,2.578708776232597
2016-02-01,Afghanistan,Asia,14483,4289,1.758235970385086
2016-02-01,Canada,North America,13933,3903,0.6308741952854572
2016-02-01,Iraq,Asia,13356,5330,1.6794415856300238
2016-02-01,Egypt,Africa,13238,5333,1.8596154588869875
2016-02-01,France,Europe,12629,5830,3.159672927242407
2016-02-01,Germany,Europe,12067,5098,2.7401831424130565
2016-02-08,United States,North America,283646,74117,12.695028434057104
2016-02-08,Syria,Asia,71971,27402,12.379094571980199
2016-02-08,Russia,Europe,37301,17217,8.512221224069611
2016-02-08,Turkey,Asia,35366,14405,5.814563520085911
2016-02-08,Israel,Asia,33019,12912,2.7705326116030355
2016-02-08,India,Asia,24713,10431,1.5404651075902638
2016-02-08,United Kingdom,Europe,20565,9904,2.7730058704670135
2016-02-08,Mexico,North America,19004,7241,3.622535536171438
2016-02-08,Australia,Oceania,18940,3455,0.7597564361905311
2016-02-08,Nigeria,Africa,15954,7040,3.3916379963876855
2016-02-08,Canada,North America,12767,3825,0.6216331829829458
2016-02-08,Saudi Arabia,Asia,11985,5438,1.973722881959645
2016-02-08,Pakistan,Asia,11873,6990,1.4258970473976658
2016-02-08,Ukraine,Europe,11871,6347,1.581185568715456
2016-02-08,Iraq,Asia,11853,5411,1.49287660183993
2016-02-15,United States,North America,258108,73734,15.126398387108226
2016-02-15,Syria,Asia,84082,29388,10.261840277452976
2016-02-15,Turkey,Asia,80214,27165,12.386078354790936
2016-02-15,Israel,Asia,56522,15164,3.9021759804142935
2016-02-15,Russia,Europe,35709,16901,6.961796423649135
2016-02-15,India,Asia,32167,13649,2.0577230030479763
2016-02-15,United Kingdom,Europe,20008,9316,2.6078451476150395
2016-02-15,Australia,Oceania,18789,3271,0.6562316677506169
2016-02-15,Iraq,Asia,18202,6622,1.947407980661329
2016-02-15,Mexico,North America,14905,4745,1.8741486077500702
2016-02-15,Ukraine,Europe,14624,7668,1.8614354067152836
2016-02-15,Egypt,Africa,13654,5705,1.3227295545432998
2016-02-15,Canada,North America,12703,3892,0.5860929746927314
2016-02-15,Pakistan,Asia,12663,6656,1.3670821051364317
2016-02-15,France,Europe,12561,4642,2.1309100673594585
2016-02-22,United States,North America,330709,81721,17.64802784294852
2016-02-22,Syria,Asia,63092,23166,12.91528149827642
2016-02-22,Israel,Asia,60441,12268,2.4396871088970826
2016-02-22,Russia,Europe,32249,14810,7.312027797282333
2016-02-22,Turkey,Asia,26129,11175,4.014064543464102
