mention_week,media_continent,media_country,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events
2022-05-09,South America,Venezuela,Colombia,South America,40,34
2022-05-09,South America,Brazil,Russia,Europe,0,0
2022-05-09,South America,Brazil,Russia,Europe,1,1
2022-05-09,South America,Chile,Colombia,South America,3,3
2022-05-09,South America,Peru,Argentina,South America,3,3
2022-05-09,South America,Colombia,Colombia,South America,8,7
2022-05-09,South America,Venezuela,Argentina,South America,7,6
2022-05-09,South America,Chile,Israel,Asia,10,7
2022-05-09,South America,Argentina,Ukraine,Europe,9,8
2022-05-09,South America,Brazil,Russia,Europe,1,1
2022-05-09,South America,Colombia,Colombia,South America,30,27
2022-05-09,South America,Venezuela,Brazil,South America,6,6
2022-05-09,South America,Brazil,United States,North America,19,16
2022-05-09,South America,Chile,United States,North America,19,19
2022-05-09,South America,Brazil,Israel,Asia,30,16
2022-05-09,South America,Colombia,Russia,Europe,7,5
2022-05-09,South America,Colombia,Venezuela,South America,13,13
2022-05-09,South America,Brazil,Paraguay,South America,21,16
2022-05-09,South America,Uruguay,Israel,Asia,7,7
2022-05-09,South America,Argentina,Russia,Europe,16,13
2022-05-09,South America,Argentina,Ukraine,Europe,18,18
2022-05-09,South America,Venezuela,Ukraine,Europe,5,5
2022-05-09,South America,Brazil,Brazil,South America,97,82
2022-05-09,South America,Bolivia,Colombia,South America,15,9
2022-05-09,South America,Colombia,Paraguay,South America,26,19
2022-05-09,South America,Chile,Russia,Europe,6,6
2022-05-09,South America,Argentina,Colombia,South America,12,11
2022-05-09,South America,Argentina,Israel,Asia,8,5
2022-05-09,South America,Bolivia,Paraguay,South America,1,1
2022-05-09,South America,Brazil,Russia,Europe,8,5
2022-05-09,South America,Venezuela,Israel,Asia,20,20
2022-05-09,South America,Colombia,Colombia,South America,56,49
2022-05-09,South America,Brazil,Israel,Asia,37,16
2022-05-09,South America,Brazil,Russia,Europe,5,3
2022-05-09,South America,Chile,United States,North America,14,13
2022-05-09,South America,Brazil,United States,North America,56,40
2022-05-09,South America,Bolivia,Russia,Europe,3,3
2022-05-09,South America,Chile,Chile,South America,54,51
2022-05-09,South America,Brazil,Russia,Europe,29,24
2022-05-09,South America,Venezuela,Ukraine,Europe,9,5
2022-05-09,South America,Argentina,Russia,Europe,16,14
2022-05-09,South America,Argentina,Brazil,South America,4,4
2022-05-09,South America,Brazil,Russia,Europe,6,2
2022-05-09,South America,Brazil,Brazil,South America,4,4
2022-05-09,South America,Venezuela,Russia,Europe,0,0
2022-05-09,South America,Venezuela,Venezuela,South America,4,4
2022-05-09,South America,Brazil,Brazil,South America,6,4
2022-05-09,South America,Argentina,Brazil,South America,7,7
2022-05-09,South America,Bolivia,Israel,Asia,7,7
2022-05-09,South America,Chile,Israel,Asia,8,8
2022-05-09,South America,Venezuela,Colombia,South America,6,5
2022-05-09,South America,Colombia,Colombia,South America,6,6
2022-05-09,South America,Brazil,Brazil,South America,7,2
2022-05-09,South America,Brazil,Russia,Europe,26,13
2022-05-09,South America,Venezuela,Brazil,South America,4,4
2022-05-09,South America,Brazil,Ukraine,Europe,12,7
2022-05-09,South America,Colombia,Chile,South America,4,4
2022-05-09,South America,Colombia,United States,North America,7,7
2022-05-09,South America,Brazil,Colombia,South America,8,8
2022-05-09,South America,Argentina,United States,North America,29,22
2022-05-09,South America,Paraguay,Paraguay,South America,22,16
2022-05-09,South America,Brazil,Russia,Europe,0,0
2022-05-09,South America,Ecuador,United States,North America,7,7
2022-05-09,South America,Bolivia,Paraguay,South America,6,6
2022-05-09,South America,Ecuador,United States,North America,8,8
2022-05-09,South America,Bolivia,Russia,Europe,3,3
2022-05-09,South America,Colombia,Ukraine,Europe,6,5
2022-05-09,South America,Argentina,Paraguay,South America,7,7
2022-05-09,South America,Bolivia,Israel,Asia,9,9
2022-05-09,South America,Colombia,Ukraine,Europe,6,4
2022-05-09,South America,Bolivia,Israel,Asia,5,5
2022-05-09,South America,Argentina,Israel,Asia,22,20
2022-05-09,South America,Venezuela,Ukraine,Europe,8,6
2022-05-09,South America,Ecuador,United States,North America,11,9
2022-05-09,South America,Argentina,Ukraine,Europe,23,17
2022-05-09,South America,Brazil,Russia,Europe,0,0
2022-05-09,South America,Paraguay,Chile,South America,2,2
2022-05-09,South America,Brazil,Ukraine,Europe,17,10
2022-05-09,South America,Brazil,Ukraine,Europe,14,13
2022-05-09,South America,Venezuela,Venezuela,South America,1,1
2022-05-09,South America,Brazil,Israel,Asia,30,15
2022-05-09,South America,Argentina,Russia,Europe,23,19
2022-05-09,South America,Brazil,Brazil,South America,160,99
2022-05-09,South America,Colombia,Russia,Europe,5,4
2022-05-09,South America,Brazil,Ukraine,Europe,37,20
2022-05-09,South America,Argentina,Chile,South America,13,11
2022-05-09,South America,Argentina,Russia,Europe,3,3
2022-05-09,South America,Colombia,Colombia,South America,12,10
2022-05-09,South America,Venezuela,Russia,Europe,0,0
2022-05-09,South America,Argentina,Colombia,South America,5,5
2022-05-09,South America,Venezuela,Russia,Europe,56,46
2022-05-09,South America,Argentina,Paraguay,South America,17,15
2022-05-09,South America,Bolivia,Russia,Europe,10,10
2022-05-09,South America,Venezuela,Ukraine,Europe,2,2
2022-05-09,South America,Bolivia,Ukraine,Europe,13,9
2022-05-09,South America,Bolivia,Russia,Europe,13,11
2022-05-09,South America,Brazil,Brazil,South America,8,8
2022-05-09,South America,Paraguay,Brazil,South America,7,1
2022-05-09,South America,Paraguay,Colombia,South America,6,3
2022-05-09,South America,Brazil,Brazil,South America,574,414
2022-05-09,South America,Argentina,United States,North America,57,45
2022-05-09,South America,Argentina,Ukraine,Europe,9,8
2022-05-09,South America,Brazil,United States,North America,12,3
2022-05-09,South America,Brazil,Chile,South America,21,13
2022-05-09,South America,Argentina,Russia,Europe,39,33
2022-05-09,South America,Colombia,Colombia,South America,8,8
2022-05-09,South America,Venezuela,Israel,Asia,19,18
2022-05-09,South America,Venezuela,Venezuela,South America,105,78
2022-05-09,South America,Chile,Russia,Europe,11,11
2022-05-09,South America,Colombia,Israel,Asia,7,7
2022-05-09,South America,Brazil,Russia,Europe,116,57
2022-05-09,South America,Colombia,Chile,South America,2,2
2022-05-09,South America,Colombia,Russia,Europe,16,14
2022-05-09,South America,Brazil,Russia,Europe,6,1
2022-05-09,South America,Brazil,Ukraine,Europe,7,2
2022-05-09,South America,Brazil,Israel,Asia,49,20
2022-05-09,South America,Venezuela,Israel,Asia,41,37
2022-05-09,South America,Bolivia,Colombia,South America,11,6
2022-05-09,South America,Venezuela,Israel,Asia,3,3
2022-05-09,South America,Uruguay,Argentina,South America,3,3
2022-05-09,South America,Argentina,Paraguay,South America,9,8
2022-05-09,South America,Venezuela,Chile,South America,6,4
2022-05-09,South America,Argentina,Israel,Asia,55,36
2022-05-09,South America,Ecuador,Russia,Europe,3,3
2022-05-09,South America,Argentina,Paraguay,South America,20,19
2022-05-09,South America,Peru,United States,North America,6,6
2022-05-09,South America,Venezuela,Israel,Asia,13,13
2022-05-09,South America,Brazil,Ukraine,Europe,48,28
2022-05-09,South America,Argentina,Russia,Europe,51,42
2022-05-09,South America,Chile,Russia,Europe,7,6
2022-05-09,South America,Argentina,Israel,Asia,23,13
2022-05-09,South America,Colombia,Paraguay,South America,8,6
2022-05-09,South America,Brazil,Venezuela,South America,3,1
2022-05-09,South America,Bolivia,Russia,Europe,6,6
2022-05-09,South America,Colombia,Paraguay,South America,11,9
2022-05-09,South America,Argentina,Colombia,South America,9,9
2022-05-09,South America,Bolivia,Chile,South America,6,2
2022-05-09,South America,Argentina,Israel,Asia,11,11
2022-05-09,South America,Brazil,Russia,Europe,39,23
2022-05-09,South America,Venezuela,United States,North America,42,37
2022-05-09,South America,Brazil,Ukraine,Europe,0,0
2022-05-09,South America,Colombia,Russia,Europe,7,7
2022-05-09,South America,Venezuela,Ukraine,Europe,17,14
2022-05-09,South America,Venezuela,Russia,Europe,4,3
2022-05-09,South America,Bolivia,Chile,South America,5,3
2022-05-09,South America,Colombia,Colombia,South America,9,8
2022-05-09,South America,Brazil,Ukraine,Europe,32,18
2022-05-02,South America,Brazil,Russia,Europe,72,38
2022-05-02,South America,Argentina,Ukraine,Europe,17,17
2022-05-02,South America,Brazil,Russia,Europe,8,3
2022-05-02,South America,Venezuela,Ukraine,Europe,17,15
2022-05-02,South America,Brazil,Russia,Europe,9,1
2022-05-02,South America,Bolivia,Bolivia,South America,0,0
2022-05-02,South America,Argentina,Venezuela,South America,7,5
2022-05-02,South America,Argentina,Russia,Europe,6,4
2022-05-02,South America,Peru,Venezuela,South America,3,2
2022-05-02,South America,Paraguay,Russia,Europe,7,3
2022-05-02,South America,Chile,Russia,Europe,16,13
2022-05-02,South America,Colombia,Venezuela,South America,4,4
2022-05-02,South America,Argentina,Argentina,South America,5,5
2022-05-02,South America,Brazil,Russia,Europe,18,12
2022-05-02,South America,Uruguay,United States,North America,6,6
2022-05-02,South America,Chile,Russia,Europe,7,7
2022-05-02,South America,Argentina,Ukraine,Europe,34,24
2022-05-02,South America,Chile,United States,North America,20,19
2022-05-02,South America,Paraguay,Colombia,South America,6,4
2022-05-02,South America,Brazil,Brazil,South America,117,94
2022-05-02,South America,Brazil,Russia,Europe,34,22
2022-05-02,South America,Venezuela,Colombia,South America,12,5
2022-05-02,South America,Argentina,Bolivia,South America,8,8
2022-05-02,South America,Brazil,United States,North America,19,15
2022-05-02,South America,Bolivia,Ukraine,Europe,12,9
2022-05-02,South America,Bolivia,Ukraine,Europe,23,17
2022-05-02,South America,Bolivia,Chile,South America,20,15
2022-05-02,South America,Venezuela,Russia,Europe,8,2
2022-05-02,South America,Brazil,Russia,Europe,8,4
2022-05-02,South America,Bolivia,Bolivia,South America,40,33
2022-05-02,South America,Bolivia,Chile,South America,8,8
2022-05-02,South America,Argentina,Chile,South America,32,27
2022-05-02,South America,Brazil,Russia,Europe,45,27
2022-05-02,South America,Brazil,Ukraine,Europe,53,30
2022-05-02,South America,Argentina,Russia,Europe,42,31
2022-05-02,South America,Argentina,Russia,Europe,111,92
2022-05-02,South America,Brazil,Brazil,South America,9,4
2022-05-02,South America,Argentina,Brazil,South America,4,4
2022-05-02,South America,Argentina,Brazil,South America,12,11
2022-05-02,South America,Argentina,Argentina,South America,66,55
2022-05-02,South America,Venezuela,Chile,South America,6,5
2022-05-02,South America,Argentina,Argentina,South America,6,2
2022-05-02,South America,Peru,United States,North America,9,9
2022-05-02,South America,Argentina,Argentina,South America,193,137
2022-05-02,South America,Argentina,Brazil,South America,3,3
2022-05-02,South America,Brazil,United States,North America,0,0
2022-05-02,South America,Brazil,Brazil,South America,7,6
2022-05-02,South America,Argentina,Russia,Europe,59,55
2022-05-02,South America,Argentina,Peru,South America,2,1
2022-05-02,South America,Paraguay,Venezuela,South America,1,1
2022-05-02,South America,Brazil,Brazil,South America,107,76
2022-05-02,South America,Bolivia,Bolivia,South America,17,12
2022-05-02,South America,Bolivia,Colombia,South America,5,5
2022-05-02,South America,Colombia,Venezuela,South America,3,3
2022-05-02,South America,Bolivia,Russia,Europe,16,12
2022-05-02,South America,Argentina,United States,North America,29,23
2022-05-02,South America,Peru,Peru,South America,14,9
2022-05-02,South America,Brazil,Colombia,South America,7,4
2022-05-02,South America,Brazil,Russia,Europe,56,34
2022-05-02,South America,Venezuela,Peru,South America,6,6
2022-05-02,South America,Argentina,Russia,Europe,23,20
2022-05-02,South America,Chile,Chile,South America,15,14
2022-05-02,South America,Argentina,Argentina,South America,3,3
2022-05-02,South America,Brazil,Ukraine,Europe,38,25
2022-05-02,South America,Uruguay,United States,North America,7,7
2022-05-02,South America,Brazil,Ukraine,Europe,0,0
2022-05-02,South America,Argentina,Ukraine,Europe,29,27
2022-05-02,South America,Argentina,Argentina,South America,1,1
2022-05-02,South America,Bolivia,Ukraine,Europe,12,10
2022-05-02,South America,Peru,Colombia,South America,4,4
2022-05-02,South America,Bolivia,Russia,Europe,8,6
2022-05-02,South America,Venezuela,Colombia,South America,39,26
2022-05-02,South America,Brazil,Russia,Europe,67,35
2022-05-02,South America,Venezuela,Russia,Europe,12,10
2022-05-02,South America,Argentina,United States,North America,5,5
2022-05-02,South America,Brazil,Russia,Europe,143,59
2022-05-02,South America,Venezuela,Venezuela,South America,6,4
2022-05-02,South America,Bolivia,Colombia,South America,5,5
2022-05-02,South America,Venezuela,Russia,Europe,8,8
2022-05-02,South America,Venezuela,United States,North America,1,1
2022-05-02,South America,Peru,United States,North America,3,3
2022-05-02,South America,Argentina,Russia,Europe,11,11
2022-05-02,South America,Paraguay,United States,North America,3,3
2022-05-02,South America,Chile,Ukraine,Europe,4,4
2022-05-02,South America,Brazil,Russia,Europe,8,4
2022-05-02,South America,Colombia,Peru,South America,3,3
2022-05-02,South America,Colombia,Chile,South America,3,3
2022-05-02,South America,Bolivia,Bolivia,South America,7,6
2022-05-02,South America,Venezuela,Colombia,South America,18,9
2022-05-02,South America,Argentina,Colombia,South America,5,5
2022-05-02,South America,Venezuela,Venezuela,South America,1,1
2022-05-02,South America,Venezuela,Peru,South America,0,0
2022-05-02,South America,Brazil,Venezuela,South America,7,5
2022-05-02,South America,Brazil,Russia,Europe,8,8
2022-05-02,South America,Brazil,Russia,Europe,9,1
2022-05-02,South America,Argentina,Chile,South America,11,10
2022-05-02,South America,Brazil,Russia,Europe,0,0
2022-05-02,South America,Bolivia,Russia,Europe,46,32
2022-05-02,South America,Venezuela,Colombia,South America,1,1
2022-05-02,South America,Bolivia,Brazil,South America,7,5
2022-05-02,South America,Venezuela,Colombia,South America,19,12
2022-05-02,South America,Brazil,Brazil,South America,12,12
2022-05-02,South America,Bolivia,Ukraine,Europe,15,12
2022-05-02,South America,Colombia,Colombia,South America,137,124
2022-05-02,South America,Colombia,Ukraine,Europe,5,5
2022-05-02,South America,Venezuela,Peru,South America,0,0
2022-05-02,South America,Bolivia,Ukraine,Europe,9,8
2022-05-02,South America,Venezuela,Ukraine,Europe,19,17
2022-05-02,South America,Brazil,Ukraine,Europe,0,0
2022-05-02,South America,Argentina,Ukraine,Europe,31,30
2022-05-02,South America,Venezuela,Brazil,South America,0,0
2022-05-02,South America,Venezuela,Russia,Europe,27,24
2022-05-02,South America,Venezuela,Russia,Europe,6,3
2022-05-02,South America,Venezuela,Venezuela,South America,2,2
2022-05-02,South America,Argentina,Brazil,South America,12,8
2022-05-02,South America,Bolivia,United States,North America,4,3
2022-05-02,South America,Colombia,Brazil,South America,3,3
2022-05-02,South America,Argentina,Peru,South America,7,4
2022-05-02,South America,Argentina,United States,North America,75,63
2022-05-02,South America,Ecuador,Colombia,South America,8,8
2022-05-02,South America,Bolivia,Chile,South America,13,5
2022-05-02,South America,Uruguay,Russia,Europe,4,4
